Date and Time,Water Temperature (F),Est. Flow Rate[m^3/s]
9/29/17 5:12 PM,65.12,-0.00966889
9/29/17 5:15 PM,65.12,-0.00958403
9/29/17 5:18 PM,65.102,-0.00602677
9/29/17 5:21 PM,65.12,-0.002847085
9/29/17 5:24 PM,65.066,0.005146833
9/29/17 5:27 PM,65.12,0.00325099
9/29/17 5:30 PM,64.994,-0.002881716
9/29/17 5:33 PM,65.12,-0.00284763
9/29/17 5:36 PM,65.138,0.000217749
9/29/17 5:39 PM,65.12,-0.002589264
9/29/17 5:42 PM,65.12,-0.006651118
9/29/17 5:45 PM,65.066,-0.005108421
9/29/17 5:48 PM,65.084,-0.004719229
9/29/17 5:51 PM,65.174,-0.006768008
9/29/17 5:54 PM,64.85,-0.002571647
9/29/17 5:57 PM,65.174,-0.002161345
9/29/17 6:00 PM,65.102,-0.000668693
9/29/17 6:03 PM,65.192,-0.00069403
9/29/17 6:06 PM,65.174,-0.004348575
9/29/17 6:09 PM,65.192,-0.00576444
9/29/17 6:12 PM,65.21,-0.005616336
9/29/17 6:15 PM,65.228,-0.008833128
9/29/17 6:18 PM,65.012,-0.011246502
9/29/17 6:21 PM,65.228,-0.019631584
9/29/17 6:24 PM,65.192,-0.016085193
9/29/17 6:27 PM,65.264,-0.009237825
9/29/17 6:30 PM,65.246,-0.00928478
9/29/17 6:33 PM,65.192,-0.000444121
9/29/17 6:36 PM,65.246,-0.000424952
9/29/17 6:39 PM,65.102,-0.002830694
9/29/17 6:42 PM,65.138,-0.00378403
9/29/17 6:45 PM,65.174,-0.010693672
9/29/17 6:48 PM,65.102,-0.017890516
9/29/17 6:51 PM,65.156,-0.016533056
9/29/17 6:54 PM,65.156,-0.018783847
9/29/17 6:57 PM,65.102,-0.023620488
9/29/17 7:00 PM,65.12,-0.01944129
9/29/17 7:03 PM,65.084,-0.014844476
9/29/17 7:06 PM,65.138,-0.015427409
9/29/17 7:09 PM,65.084,-0.022020801
9/29/17 7:12 PM,64.994,-0.018286656
9/29/17 7:15 PM,65.03,-0.018912461
9/29/17 7:18 PM,64.976,-0.019776785
9/29/17 7:21 PM,64.976,-0.01625827
9/29/17 7:24 PM,64.94,-0.013373868
9/29/17 7:27 PM,64.886,-0.005041917
9/29/17 7:30 PM,64.868,-0.005278384
9/29/17 7:33 PM,64.85,-0.009977616
9/29/17 7:36 PM,64.832,-0.008770104
9/29/17 7:39 PM,64.796,-0.008707599
9/29/17 7:42 PM,64.778,-0.011659999
9/29/17 7:45 PM,64.796,-0.006605199
9/29/17 7:48 PM,64.742,-0.007154944
9/29/17 7:51 PM,64.652,-0.005827675
9/29/17 7:54 PM,64.688,-0.009468634
9/29/17 7:57 PM,64.652,-0.010019889
9/29/17 8:00 PM,64.616,-0.011540589
9/29/17 8:03 PM,64.598,-0.011009591
9/29/17 8:06 PM,64.544,-0.013534139
9/29/17 8:09 PM,64.49,-0.008791154
9/29/17 8:12 PM,64.526,-0.011827047
9/29/17 8:15 PM,64.472,-0.011806328
9/29/17 8:18 PM,64.454,-0.015502604
9/29/17 8:21 PM,64.418,-0.017179289
9/29/17 8:24 PM,64.49,-0.01553017
9/29/17 8:27 PM,64.49,-0.012690432
9/29/17 8:30 PM,64.49,-0.009986085
9/29/17 8:33 PM,64.508,-0.009176439
9/29/17 8:36 PM,64.49,-0.002486157
9/29/17 8:39 PM,64.49,-0.002709457
9/29/17 8:42 PM,64.49,0.001760071
9/29/17 8:45 PM,64.508,-0.002162251
9/29/17 8:48 PM,64.49,-0.011058942
9/29/17 8:51 PM,64.49,-0.005661258
9/29/17 8:54 PM,64.418,-0.004078459
9/29/17 8:57 PM,64.436,-0.008368214
9/29/17 9:00 PM,64.454,-0.006060076
9/29/17 9:03 PM,64.382,-0.004905001
9/29/17 9:06 PM,64.4,0.001845373
9/29/17 9:09 PM,64.382,-0.00539816
9/29/17 9:12 PM,64.31,-0.003010836
9/29/17 9:15 PM,64.364,-0.000931767
9/29/17 9:18 PM,64.31,-0.007282184
9/29/17 9:21 PM,64.274,-0.003445833
9/29/17 9:24 PM,64.31,-0.003787666
9/29/17 9:27 PM,64.274,-0.003670313
9/29/17 9:30 PM,64.274,-0.011337491
9/29/17 9:33 PM,64.238,-0.011314911
9/29/17 9:36 PM,64.22,-0.009242274
9/29/17 9:39 PM,64.202,-0.010703669
9/29/17 9:42 PM,64.238,-0.00941359
9/29/17 9:45 PM,64.238,-0.018435154
9/29/17 9:48 PM,64.184,-0.017785176
9/29/17 9:51 PM,64.184,-0.016448498
9/29/17 9:54 PM,64.166,-0.017870376
9/29/17 9:57 PM,64.166,-0.015127826
9/29/17 10:00 PM,64.13,-0.015711715
9/29/17 10:03 PM,64.112,-0.008784868
9/29/17 10:06 PM,64.112,-0.006813498
9/29/17 10:09 PM,64.058,-0.012121702
9/29/17 10:12 PM,64.094,-0.013070876
9/29/17 10:15 PM,64.076,-0.00745399
9/29/17 10:18 PM,64.058,-0.002983902
9/29/17 10:21 PM,64.058,-0.007663726
9/29/17 10:24 PM,64.04,-0.009756397
9/29/17 10:27 PM,64.004,-0.011097443
9/29/17 10:30 PM,63.968,-0.009640789
9/29/17 10:33 PM,63.95,-0.008772364
9/29/17 10:36 PM,63.914,-0.005718092
9/29/17 10:39 PM,63.878,-0.003462672
9/29/17 10:42 PM,63.878,-0.010958693
9/29/17 10:45 PM,63.788,-0.018551808
9/29/17 10:48 PM,63.788,-0.021084701
9/29/17 10:51 PM,63.716,-0.019767872
9/29/17 10:54 PM,63.734,-0.014896115
9/29/17 10:57 PM,63.662,-0.016298316
9/29/17 11:00 PM,63.608,-0.008198491
9/29/17 11:03 PM,63.572,-0.010627613
9/29/17 11:06 PM,63.536,-0.013807923
9/29/17 11:09 PM,63.518,-0.008021601
9/29/17 11:12 PM,63.482,-0.006544496
9/29/17 11:15 PM,63.464,-0.009009245
9/29/17 11:18 PM,63.446,-0.003444055
9/29/17 11:21 PM,63.41,-0.001856365
9/29/17 11:24 PM,63.41,-0.005428379
9/29/17 11:27 PM,63.428,-0.014522558
9/29/17 11:30 PM,63.41,-0.010406957
9/29/17 11:33 PM,63.338,-0.010442501
9/29/17 11:36 PM,63.374,-0.005289468
9/29/17 11:39 PM,63.374,-0.005878971
9/29/17 11:42 PM,63.338,-0.010467251
9/29/17 11:45 PM,63.356,-0.011775107
9/29/17 11:48 PM,63.338,-0.012780327
9/29/17 11:51 PM,63.356,-0.008378627
9/29/17 11:54 PM,63.338,-0.012441621
9/29/17 11:57 PM,63.356,-0.009871983
9/30/17 12:00 AM,63.338,-0.00860723
9/30/17 12:03 AM,63.266,-0.00614731
9/30/17 12:06 AM,63.23,-0.004438174
9/30/17 12:09 AM,63.212,-0.002906866
9/30/17 12:12 AM,63.194,-0.007832843
9/30/17 12:15 AM,63.158,0.000907445
9/30/17 12:18 AM,63.122,0.000266703
9/30/17 12:21 AM,63.122,-0.001959036
9/30/17 12:24 AM,63.05,-0.004810321
9/30/17 12:27 AM,63.068,-0.006971558
9/30/17 12:30 AM,63.014,-0.003134152
9/30/17 12:33 AM,63.014,-0.006638036
9/30/17 12:36 AM,62.996,-0.004338425
9/30/17 12:39 AM,62.978,-0.00542913
9/30/17 12:42 AM,62.906,-0.00567295
9/30/17 12:45 AM,62.924,-0.006752929
9/30/17 12:48 AM,62.888,-0.006143723
9/30/17 12:51 AM,62.906,-0.000989255
9/30/17 12:54 AM,62.87,0.000563982
9/30/17 12:57 AM,62.852,0.002994063
9/30/17 1:00 AM,62.852,-0.003350994
9/30/17 1:03 AM,62.816,-0.004296469
9/30/17 1:06 AM,62.798,-0.006887181
9/30/17 1:09 AM,62.798,-0.008675586
9/30/17 1:12 AM,62.78,-0.002501535
9/30/17 1:15 AM,62.726,-0.000391012
9/30/17 1:18 AM,62.708,-0.001166847
9/30/17 1:21 AM,62.762,0.002172498
9/30/17 1:24 AM,62.726,0.000601659
9/30/17 1:27 AM,62.708,0.001779938
9/30/17 1:30 AM,62.69,-0.002398616
9/30/17 1:33 AM,62.672,-0.001916192
9/30/17 1:36 AM,62.654,0.000417937
9/30/17 1:39 AM,62.636,-0.002296613
9/30/17 1:42 AM,62.672,-0.004199598
9/30/17 1:45 AM,62.654,-0.007904474
9/30/17 1:48 AM,62.618,-0.001756914
9/30/17 1:51 AM,62.618,-0.005227693
9/30/17 1:54 AM,62.618,-0.006309489
9/30/17 1:57 AM,62.564,-0.000506118
9/30/17 2:00 AM,62.582,0.003022154
9/30/17 2:03 AM,62.582,-0.001327672
9/30/17 2:06 AM,62.6,0.00413636
9/30/17 2:09 AM,62.618,-0.003087685
9/30/17 2:12 AM,62.618,0.004938821
9/30/17 2:15 AM,62.6,0.002584476
9/30/17 2:18 AM,62.636,0.000527367
9/30/17 2:21 AM,62.636,0.001579762
9/30/17 2:24 AM,62.582,0.002698136
9/30/17 2:27 AM,62.654,0.006708477
9/30/17 2:30 AM,62.636,0.005452902
9/30/17 2:33 AM,62.672,0.00159272
9/30/17 2:36 AM,62.672,-0.000711264
9/30/17 2:39 AM,62.726,-0.00389638
9/30/17 2:42 AM,62.816,-0.006100875
9/30/17 2:45 AM,62.888,-0.007204974
9/30/17 2:48 AM,62.888,-0.00580659
9/30/17 2:51 AM,62.924,-0.004103679
9/30/17 2:54 AM,62.96,-0.003201112
9/30/17 2:57 AM,62.978,-0.006604166
9/30/17 3:00 AM,62.996,-0.008196035
9/30/17 3:03 AM,63.032,-0.00333798
9/30/17 3:06 AM,63.032,-0.003239196
9/30/17 3:09 AM,63.032,0.002211293
9/30/17 3:12 AM,63.05,0.003556205
9/30/17 3:15 AM,63.05,0.008337227
9/30/17 3:18 AM,63.014,0.016970709
9/30/17 3:21 AM,63.014,0.010100691
9/30/17 3:24 AM,62.978,0.016465466
9/30/17 3:27 AM,62.96,0.012661122
9/30/17 3:30 AM,63.14,0.013421011
9/30/17 3:33 AM,63.23,0.011257637
9/30/17 3:36 AM,63.32,0.013370432
9/30/17 3:39 AM,63.464,0.009730741
9/30/17 3:42 AM,63.59,0.014479207
9/30/17 3:45 AM,63.68,0.015370286
9/30/17 3:48 AM,63.662,0.008945092
9/30/17 3:51 AM,63.752,0.008574909
9/30/17 3:54 AM,63.788,0.00730076
9/30/17 3:57 AM,63.752,0.005157413
9/30/17 4:00 AM,63.788,0.002366602
9/30/17 4:03 AM,63.806,0.002050751
9/30/17 4:06 AM,63.788,-0.005121594
9/30/17 4:09 AM,63.806,-0.001555498
9/30/17 4:12 AM,63.86,0.006543288
9/30/17 4:15 AM,63.914,0.000982945
9/30/17 4:18 AM,63.968,-0.002540468
9/30/17 4:21 AM,63.986,-0.001712405
9/30/17 4:24 AM,64.004,-0.005032726
9/30/17 4:27 AM,64.004,-0.004340529
9/30/17 4:30 AM,63.986,-0.010522181
9/30/17 4:33 AM,63.986,-0.010635189
9/30/17 4:36 AM,63.968,-0.00838322
9/30/17 4:39 AM,63.932,-0.008160846
9/30/17 4:42 AM,63.878,-0.004227233
9/30/17 4:45 AM,63.842,0.0024156
9/30/17 4:48 AM,63.806,0.00693961
9/30/17 4:51 AM,63.752,0.007450948
9/30/17 4:54 AM,63.716,-0.000448309
9/30/17 4:57 AM,63.68,-0.000662586
9/30/17 5:00 AM,63.626,-0.001244212
9/30/17 5:03 AM,63.59,0.000265083
9/30/17 5:06 AM,63.536,0.002251345
9/30/17 5:09 AM,63.536,0.003143301
9/30/17 5:12 AM,63.518,0.010735867
9/30/17 5:15 AM,63.482,0.01658359
9/30/17 5:18 AM,63.59,0.013950777
9/30/17 5:21 AM,63.608,0.015667413
9/30/17 5:24 AM,63.608,0.011022033
9/30/17 5:27 AM,63.662,0.009941758
9/30/17 5:30 AM,63.68,0.012739203
9/30/17 5:33 AM,63.662,0.012195843
9/30/17 5:36 AM,63.626,0.010039847
9/30/17 5:39 AM,63.626,0.010875962
9/30/17 5:42 AM,63.59,0.010521436
9/30/17 5:45 AM,63.554,0.013312344
9/30/17 5:48 AM,63.518,0.016561665
9/30/17 5:51 AM,63.464,0.018780482
9/30/17 5:54 AM,63.41,0.016129923
9/30/17 5:57 AM,63.356,0.015041801
9/30/17 6:00 AM,63.248,0.011182995
9/30/17 6:03 AM,63.194,0.002433522
9/30/17 6:06 AM,63.086,-0.000282977
9/30/17 6:09 AM,63.068,-0.00782374
9/30/17 6:12 AM,63.032,-0.008769365
9/30/17 6:15 AM,62.978,-0.002146205
9/30/17 6:18 AM,62.96,-0.010003374
9/30/17 6:21 AM,62.942,-0.003139257
9/30/17 6:24 AM,62.96,-0.00160461
9/30/17 6:27 AM,62.924,-0.006217415
9/30/17 6:30 AM,62.978,-0.009103912
9/30/17 6:33 AM,62.978,-0.009577053
9/30/17 6:36 AM,62.96,-0.004716348
9/30/17 6:39 AM,62.96,-0.010577214
9/30/17 6:42 AM,62.906,0.001490608
9/30/17 6:45 AM,62.852,0.002861675
9/30/17 6:48 AM,62.87,0.001263075
9/30/17 6:51 AM,62.798,0.00445914
9/30/17 6:54 AM,62.78,0.004760533
9/30/17 6:57 AM,62.744,0.001834298
9/30/17 7:00 AM,62.69,0.001447424
9/30/17 7:03 AM,62.654,-0.007442964
9/30/17 7:06 AM,62.6,-0.006917274
9/30/17 7:09 AM,62.546,-0.011688584
9/30/17 7:12 AM,62.492,-0.006252821
9/30/17 7:15 AM,62.42,-0.006696368
9/30/17 7:18 AM,62.402,-0.009618664
9/30/17 7:21 AM,62.366,-0.009463737
9/30/17 7:24 AM,62.24,-0.00776469
9/30/17 7:27 AM,62.33,-0.010081909
9/30/17 7:30 AM,62.33,-0.01352043
9/30/17 7:33 AM,62.276,-0.009797867
9/30/17 7:36 AM,62.33,-0.011376757
9/30/17 7:39 AM,62.312,-0.015331655
9/30/17 7:42 AM,62.276,-0.019943266
9/30/17 7:45 AM,62.258,-0.013904316
9/30/17 7:48 AM,62.222,-0.014493581
9/30/17 7:51 AM,62.222,-0.009950669
9/30/17 7:54 AM,62.168,-0.010904743
9/30/17 7:57 AM,62.168,-0.007144943
9/30/17 8:00 AM,62.132,-0.001265653
9/30/17 8:03 AM,62.114,-0.006367402
9/30/17 8:06 AM,62.06,0.000140749
9/30/17 8:09 AM,62.042,0.003970982
9/30/17 8:12 AM,61.988,0.006569101
9/30/17 8:15 AM,62.006,0.005029324
9/30/17 8:18 AM,61.952,0.000993452
9/30/17 8:21 AM,61.952,0.005713236
9/30/17 8:24 AM,61.898,0.008885767
9/30/17 8:27 AM,61.952,0.010222981
9/30/17 8:30 AM,61.952,0.003310564
9/30/17 8:33 AM,61.862,0.004958628
9/30/17 8:36 AM,61.916,0.007769883
9/30/17 8:39 AM,61.934,0.008056278
9/30/17 8:42 AM,61.916,-0.002399511
9/30/17 8:45 AM,61.88,-0.004573806
9/30/17 8:48 AM,61.808,-0.001187245
9/30/17 8:51 AM,61.826,-0.015162266
9/30/17 8:54 AM,61.916,-0.009689442
9/30/17 8:57 AM,61.934,-0.00877643
9/30/17 9:00 AM,61.97,-0.006478016
9/30/17 9:03 AM,61.988,-0.008322189
9/30/17 9:06 AM,62.006,-0.009354874
9/30/17 9:09 AM,61.988,-0.015347574
9/30/17 9:12 AM,61.988,-0.007460955
9/30/17 9:15 AM,62.024,-0.004673944
9/30/17 9:18 AM,62.006,-0.003262645
9/30/17 9:21 AM,62.006,-0.002624554
9/30/17 9:24 AM,62.024,-0.002884623
9/30/17 9:27 AM,62.006,-0.005022803
9/30/17 9:30 AM,61.916,0.002410452
9/30/17 9:33 AM,62.024,-0.004421825
9/30/17 9:36 AM,62.042,-0.005228893
9/30/17 9:39 AM,61.988,-0.004091086
9/30/17 9:42 AM,62.042,-0.005149227
9/30/17 9:45 AM,62.114,-0.001561105
9/30/17 9:48 AM,62.096,-0.005370685
9/30/17 9:51 AM,62.096,-0.003029905
9/30/17 9:54 AM,62.15,-0.001040774
9/30/17 9:57 AM,62.078,-0.003449335
9/30/17 10:00 AM,62.114,-0.003314002
9/30/17 10:03 AM,62.114,-0.000557368
9/30/17 10:06 AM,62.186,-0.006586552
9/30/17 10:09 AM,62.204,-0.012309014
9/30/17 10:12 AM,62.204,-0.018498415
9/30/17 10:15 AM,62.168,-0.012066012
9/30/17 10:18 AM,62.15,-0.015530422
9/30/17 10:21 AM,62.078,-0.014161605
9/30/17 10:24 AM,62.168,-0.012146073
9/30/17 10:27 AM,62.096,-0.01081891
9/30/17 10:30 AM,62.132,-0.005368216
9/30/17 10:33 AM,62.168,-0.002504759
9/30/17 10:36 AM,62.132,-0.002992965
9/30/17 10:39 AM,62.204,-0.009073461
9/30/17 10:42 AM,62.24,-0.000745948
9/30/17 10:45 AM,62.204,0.004278449
9/30/17 10:48 AM,62.258,0.008686056
9/30/17 10:51 AM,62.24,0.00134871
9/30/17 10:54 AM,62.222,-0.004673027
9/30/17 10:57 AM,62.276,-0.007226831
9/30/17 11:00 AM,62.186,-0.006457041
9/30/17 11:03 AM,62.24,-0.007417043
9/30/17 11:06 AM,62.204,-0.007265689
9/30/17 11:09 AM,62.258,-0.005905183
9/30/17 11:12 AM,62.168,-0.013247627
9/30/17 11:15 AM,62.258,-0.013496988
9/30/17 11:18 AM,62.222,-0.013691707
9/30/17 11:21 AM,62.222,-0.008645057
9/30/17 11:24 AM,62.312,-0.000669564
9/30/17 11:27 AM,62.294,-0.002909178
9/30/17 11:30 AM,62.258,-0.003057614
9/30/17 11:33 AM,62.24,-0.004603004
9/30/17 11:36 AM,62.096,-0.004768048
9/30/17 11:39 AM,62.33,-0.003874574
9/30/17 11:42 AM,62.348,-0.001305538
9/30/17 11:45 AM,62.366,-0.002217532
9/30/17 11:48 AM,62.348,-0.002605585
9/30/17 11:51 AM,62.384,-0.005380219
9/30/17 11:54 AM,62.222,-0.013077112
9/30/17 11:57 AM,62.402,-0.009803208
9/30/17 12:00 PM,62.456,-0.016638096
9/30/17 12:03 PM,62.384,-0.014791379
9/30/17 12:06 PM,62.294,-0.023566413
9/30/17 12:09 PM,62.492,-0.018482082
9/30/17 12:12 PM,62.456,-0.018892383
9/30/17 12:15 PM,62.42,-0.024114405
9/30/17 12:18 PM,62.456,-0.0184208
9/30/17 12:21 PM,62.366,-0.015101006
9/30/17 12:24 PM,62.456,-0.017613452
9/30/17 12:27 PM,62.438,-0.013986965
9/30/17 12:30 PM,62.42,-0.004286285
9/30/17 12:33 PM,62.366,-0.004709085
9/30/17 12:36 PM,62.258,-0.006683937
9/30/17 12:39 PM,62.42,0.000239122
9/30/17 12:42 PM,62.456,-0.00478702
9/30/17 12:45 PM,62.456,-0.006044211
9/30/17 12:48 PM,62.258,-0.011832986
9/30/17 12:51 PM,62.348,-0.016632105
9/30/17 12:54 PM,62.168,-0.018035304
9/30/17 12:57 PM,62.366,-0.024946645
9/30/17 1:00 PM,62.348,-0.017551517
9/30/17 1:03 PM,62.24,-0.011380439
9/30/17 1:06 PM,62.294,-0.015111336
9/30/17 1:09 PM,62.294,-0.018850125
9/30/17 1:12 PM,62.276,-0.024164469
9/30/17 1:15 PM,62.186,-0.022705557
9/30/17 1:18 PM,62.132,-0.026851817
9/30/17 1:21 PM,62.258,-0.019838054
9/30/17 1:24 PM,62.132,-0.015376588
9/30/17 1:27 PM,62.204,-0.02122724
9/30/17 1:30 PM,62.276,-0.020948656
9/30/17 1:33 PM,62.168,-0.021199723
9/30/17 1:36 PM,62.24,-0.023477563
9/30/17 1:39 PM,62.276,-0.028303428
9/30/17 1:42 PM,62.312,-0.028656778
9/30/17 1:45 PM,62.186,-0.02137528
9/30/17 1:48 PM,62.33,-0.018699928
9/30/17 1:51 PM,62.492,-0.01410007
9/30/17 1:54 PM,62.528,-0.018320041
9/30/17 1:57 PM,62.6,-0.014641739
9/30/17 2:00 PM,62.636,-0.015061666
9/30/17 2:03 PM,62.69,-0.008767613
9/30/17 2:06 PM,62.762,-0.011224312
9/30/17 2:09 PM,62.672,-0.008730726
9/30/17 2:12 PM,62.834,-0.017011005
9/30/17 2:15 PM,62.762,-0.019087302
9/30/17 2:18 PM,62.798,-0.02395688
9/30/17 2:21 PM,63.014,-0.02755268
9/30/17 2:24 PM,63.122,-0.028655933
9/30/17 2:27 PM,63.212,-0.025115038
9/30/17 2:30 PM,63.302,-0.021079181
9/30/17 2:33 PM,63.302,-0.017756359
9/30/17 2:36 PM,63.41,-0.017283267
9/30/17 2:39 PM,63.302,-0.014654664
9/30/17 2:42 PM,63.302,-0.012117119
9/30/17 2:45 PM,63.266,-0.017672686
9/30/17 2:48 PM,63.464,-0.01436255
9/30/17 2:51 PM,63.572,-0.017120497
9/30/17 2:54 PM,63.554,-0.01530145
9/30/17 2:57 PM,63.644,-0.011374248
9/30/17 3:00 PM,63.68,-0.007639841
9/30/17 3:03 PM,63.662,-0.005601154
9/30/17 3:06 PM,63.734,-0.007025123
9/30/17 3:09 PM,63.626,-0.008938936
9/30/17 3:12 PM,63.68,-0.006149164
9/30/17 3:15 PM,63.68,-0.006049937
9/30/17 3:18 PM,63.698,-0.009546567
9/30/17 3:21 PM,63.554,-0.019536604
9/30/17 3:24 PM,63.68,-0.017570846
9/30/17 3:27 PM,63.554,-0.009846188
9/30/17 3:30 PM,63.626,-0.017866521
9/30/17 3:33 PM,63.626,-0.019485038
9/30/17 3:36 PM,63.752,-0.019162437
9/30/17 3:39 PM,63.77,-0.01733599
9/30/17 3:42 PM,63.734,-0.01889168
9/30/17 3:45 PM,63.752,-0.011921197
9/30/17 3:48 PM,63.842,-0.005801933
9/30/17 3:51 PM,63.608,0.000599271
9/30/17 3:54 PM,63.698,-0.000381753
9/30/17 3:57 PM,63.842,-0.002419732
9/30/17 4:00 PM,63.734,-0.005397503
9/30/17 4:03 PM,63.824,-0.006194958
9/30/17 4:06 PM,63.842,-0.01565151
9/30/17 4:09 PM,63.698,-0.016686521
9/30/17 4:12 PM,63.554,-0.013683526
9/30/17 4:15 PM,63.59,-0.015879756
9/30/17 4:18 PM,63.662,-0.010034526
9/30/17 4:21 PM,63.644,-0.009034099
9/30/17 4:24 PM,63.5,-0.003229498
9/30/17 4:27 PM,63.482,-0.008651349
9/30/17 4:30 PM,63.518,-0.007950451
9/30/17 4:33 PM,63.266,-0.008171626
9/30/17 4:36 PM,63.392,-0.009334756
9/30/17 4:39 PM,63.356,-0.012991128
9/30/17 4:42 PM,63.284,-0.006044101
9/30/17 4:45 PM,63.284,-0.003424282
9/30/17 4:48 PM,63.392,-0.009431005
9/30/17 4:51 PM,63.356,-0.009544989
9/30/17 4:54 PM,63.284,-0.014157681
9/30/17 4:57 PM,63.284,-0.014530657
9/30/17 5:00 PM,63.212,-0.018457013
9/30/17 5:03 PM,63.23,-0.015176126
9/30/17 5:06 PM,63.194,-0.013453095
9/30/17 5:09 PM,63.194,-0.01266638
9/30/17 5:12 PM,63.158,-0.00971609
9/30/17 5:15 PM,63.212,-0.007293894
9/30/17 5:18 PM,63.104,-0.008839704
9/30/17 5:21 PM,63.176,-0.005697937
9/30/17 5:24 PM,63.14,-0.010121643
9/30/17 5:27 PM,63.068,-0.00484907
9/30/17 5:30 PM,63.086,-0.009346232
9/30/17 5:33 PM,63.194,-0.009211194
9/30/17 5:36 PM,63.086,-0.010713957
9/30/17 5:39 PM,63.212,-0.012512459
9/30/17 5:42 PM,63.212,-0.015666863
9/30/17 5:45 PM,63.05,-0.012012073
9/30/17 5:48 PM,62.996,-0.013811323
9/30/17 5:51 PM,63.068,-0.017359543
9/30/17 5:54 PM,63.104,-0.015894472
9/30/17 5:57 PM,63.176,-0.01721994
9/30/17 6:00 PM,63.23,-0.02046153
9/30/17 6:03 PM,63.176,-0.027460262
9/30/17 6:06 PM,63.248,-0.0223862
9/30/17 6:09 PM,63.194,-0.022310195
9/30/17 6:12 PM,63.05,-0.022108778
9/30/17 6:15 PM,63.212,-0.013549652
9/30/17 6:18 PM,63.284,-0.021093077
9/30/17 6:21 PM,63.248,-0.022449256
9/30/17 6:24 PM,63.122,-0.015373551
9/30/17 6:27 PM,63.194,-0.011510893
9/30/17 6:30 PM,63.23,-0.012834507
9/30/17 6:33 PM,63.248,-0.012538935
9/30/17 6:36 PM,63.23,-0.023334817
9/30/17 6:39 PM,63.248,-0.018454744
9/30/17 6:42 PM,63.212,-0.01948906
9/30/17 6:45 PM,63.23,-0.022623991
9/30/17 6:48 PM,63.212,-0.027453126
9/30/17 6:51 PM,63.266,-0.028051305
9/30/17 6:54 PM,63.23,-0.024660261
9/30/17 6:57 PM,63.212,-0.022877032
9/30/17 7:00 PM,63.176,-0.019895787
9/30/17 7:03 PM,63.23,-0.019970862
9/30/17 7:06 PM,63.194,-0.023053866
9/30/17 7:09 PM,63.104,-0.022893756
9/30/17 7:12 PM,63.212,-0.021128926
9/30/17 7:15 PM,63.14,-0.015974851
9/30/17 7:18 PM,63.14,-0.010820259
9/30/17 7:21 PM,63.158,-0.008795505
9/30/17 7:24 PM,63.158,-0.01098025
9/30/17 7:30 PM,63.158,-0.012508481
9/30/17 7:30 PM,63.158,-0.011167958
9/30/17 7:33 PM,63.086,-0.007793476
9/30/17 7:36 PM,63.14,-0.011309312
9/30/17 7:39 PM,63.122,-0.011164818
9/30/17 7:42 PM,63.14,-0.014908982
9/30/17 7:45 PM,63.122,-0.019549327
9/30/17 7:48 PM,63.14,-0.014960444
9/30/17 7:51 PM,63.122,-0.016168054
9/30/17 7:54 PM,63.14,-0.020310294
9/30/17 7:57 PM,63.05,-0.018483101
9/30/17 8:06 PM,63.068,-0.017069454
9/30/17 8:09 PM,63.104,-0.006985837
9/30/17 8:09 PM,63.104,-0.011589377
9/30/17 8:12 PM,63.032,-0.000352906
9/30/17 8:15 PM,63.068,-0.008097366
9/30/17 8:18 PM,63.014,-0.004790339
9/30/17 8:21 PM,62.942,-0.002118794
9/30/17 8:24 PM,62.906,0.005107657
9/30/17 8:27 PM,62.924,-0.000911244
9/30/17 8:30 PM,62.906,0.000829464
9/30/17 8:42 PM,62.798,-0.006705067
9/30/17 8:45 PM,62.762,-0.002862872
9/30/17 8:45 PM,62.762,-0.001860831
